t (ms);Axis_1 [1] Default\P-Parameter\P-0-0038 Torque-generating current, command value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0039 Flux-generating current, command value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0043 Torque-generating current, actual value(A eff);Axis_1 [1] Default\P-Parameter\P-0-0044 Flux-generating current, actual value(A eff)
1579;0,166;0;0,16;0,001;
1579,5;0,136;0;0,17;0,023;
1580;0,131;0;0,149;-0,003;
1580,5;0,153;0;0,128;-0,007;
1581;0,19;0;0,171;0;
1581,5;0,127;0;0,136;0,006;
1582;0,14;0;0,154;0,005;
1582,5;0,165;0;0,154;0,008;
1583;0,187;0;0,144;0,014;
1583,5;0,141;0;0,172;0,022;
1584;0,129;0;0,099;-0,013;
1584,5;0,203;0;0,169;-0,023;
1585;0,153;0;0,172;-0,002;
1585,5;0,114;0;0,122;0,013;
1586;0,178;0;0,144;0,01;
1586,5;0,159;0;0,172;0,007;
1587;0,144;0;0,15;0,004;
1587,5;0,136;0;0,149;-0,002;
1588;0,161;0;0,135;-0,008;
1588,5;0,15;0;0,15;-0,008;
1589;0,157;0;0,17;0,021;
1589,5;0,164;0;0,148;0,006;
1590;0,114;0;0,143;0,003;
1590,5;0,194;0;0,113;0;
1591;0,15;0;0,198;0,012;
1591,5;0,103;0;0,099;-0,015;
1592;0,2;0;0,173;0,005;
1592,5;0,11;0;0,167;-0,004;
1593;0,128;0;0,144;-0,017;
1593,5;0,153;0;0,142;-0,001;
1594;0,167;0;0,162;0,001;
1594,5;0,129;0;0,19;-0,011;
1595;0,127;0;0,117;-0,015;
1595,5;0,165;0;0,141;-0,027;
1596;0,146;0;0,163;0,01;
1596,5;0,205;0;0,155;0,013;
1597;0,099;0;0,139;0,015;
1597,5;0,155;0;0,13;0,024;
1598;0,173;0;0,135;0,003;
1598,5;0,164;0;0,179;-0,012;
1599;0,159;0;0,108;0,018;
1599,5;0,136;0;0,16;0,018;
1600;0,157;0;0,148;0,005;
1600,5;0,193;0;0,169;0,011;
1601;0,155;0;0,19;-0,018;
1601,5;0,085;0;0,109;0,004;
1602;0,151;0;0,194;0,007;
1602,5;0,17;0;0,177;0,015;
1603;0,152;0;0,155;0,014;
1603,5;0,158;0;0,118;0,011;
1604;0,156;0;0,179;0,01;
1604,5;0,121;0;0,157;0,008;
1605;0,173;0;0,151;-0,008;
1605,5;0,159;0;0,158;-0,002;
1606;0,134;0;0,149;0,007;
1606,5;0,155;0;0,147;0,016;
1607;0,178;0;0,157;0,001;
1607,5;0,129;0;0,156;0,004;
1608;0,16;0;0,18;0,024;
1608,5;0,152;0;0,126;0,01;
1609;0,145;0;0,164;-0,003;
1609,5;0,132;0;0,143;0,007;
1610;0,17;0;0,146;0,016;
1610,5;0,181;0;0,144;-0,022;
1611;0,154;0;0,151;-0,006;
1611,5;0,128;0;0,153;-0,008;
1612;0,182;0;0,159;-0,006;
1612,5;0,155;0;0,158;0,007;
1613;0,13;0;0,137;-0,002;
1613,5;0,145;0;0,174;0,006;
1614;0,165;0;0,162;0,006;
1614,5;0,158;0;0,132;0,021;
1615;0,149;0;0,131;0;
1615,5;0,149;0;0,149;-0,023;
1616;0,152;0;0,178;0,019;
1616,5;0,123;0;0,158;0,033;
1617;0,14;0;0,159;0,026;
1617,5;0,179;0;0,159;0,019;
1618;0,133;0;0,172;0,014;
1618,5;0,158;0;0,16;0,001;
1619;0,135;0;0,13;0;
1619,5;0,182;0;0,177;-0,006;
1620;0,145;0;0,16;0,017;
1620,5;0,149;0;0,112;0,005;
1621;0,179;0;0,177;0,008;
1621,5;0,147;0;0,152;-0,01;
1622;0,16;0;0,152;0,01;
1622,5;0,141;0;0,118;-0,001;
1623;0,183;0;0,179;0,003;
1623,5;0,104;0;0,174;0,015;
1624;0,137;0;0,142;-0,02;
1624,5;0,134;0;0,145;0;
1625;0,164;0;0,186;0,009;
1625,5;0,136;0;0,159;0,008;
1626;0,124;0;0,15;0,01;
1626,5;0,151;0;0,168;0,01;
1627;0,128;0;0,164;-0,004;
1627,5;0,118;0;0,154;-0,007;
1628;0,176;0;0,149;0;
1628,5;0,157;0;0,181;0,004;
1629;0,118;0;0,142;-0,006;
1629,5;0,143;0;0,163;-0,012;
1630;0,176;0;0,153;0,012;
1630,5;0,157;0;0,163;0,002;
1631;0,172;0;0,143;0,002;
1631,5;0,121;0;0,129;-0,002;
1632;0,186;0;0,153;0,008;
1632,5;0,164;0;0,169;0,005;
1633;0,139;0;0,137;0,012;
1633,5;0,176;0;0,14;0,015;
1634;0,147;0;0,171;0,002;
1634,5;0,145;0;0,157;-0,017;
1635;0,128;0;0,125;-0,012;
1635,5;0,175;0;0,177;-0,014;
1636;0,156;0;0,158;0,001;
1636,5;0,137;0;0,154;0,002;
1637;0,146;0;0,137;-0,002;
1637,5;0,174;0;0,174;0,023;
1638;0,174;0;0,165;0,009;
1638,5;0,106;0;0,158;0;
1639;0,134;0;0,138;0,002;
1639,5;0,181;0;0,19;0,028;
1640;0,162;0;0,142;0;
1640,5;0,151;0;0,169;0,008;
1641;0,133;0;0,128;0,001;
1641,5;0,205;0;0,157;0,003;
1642;0,153;0;0,148;0,024;
1642,5;0,135;0;0,133;-0,001;
1643;0,187;0;0,14;-0,006;
1643,5;0,143;0;0,188;-0,013;
1644;0,12;0;0,135;-0,008;
1644,5;0,19;0;0,166;-0,004;
1645;0,155;0;0,126;0,013;
1645,5;0,164;0;0,158;0;
1646;0,142;0;0,139;0;
1646,5;0,158;0;0,16;-0,006;
1647;0,129;0;0,153;-0,001;
1647,5;0,194;0;0,142;0,012;
1648;0,143;0;0,149;-0,002;
1648,5;0,147;0;0,155;-0,025;
1649;0,179;0;0,142;-0,019;
1649,5;0,207;0;0,156;-0,006;
1650;0,153;0;0,127;0,002;
1650,5;0,163;0;0,134;-0,009;
1651;0,183;0;0,162;-0,013;
1651,5;0,148;0;0,138;0,015;
1652;0,152;0;0,163;-0,012;
1652,5;0,137;0;0,124;-0,006;
1653;0,173;0;0,197;0,004;
1653,5;0,157;0;0,147;0,008;
1654;0,164;0;0,145;0,007;
1654,5;0,151;0;0,133;0,023;
1655;0,165;0;0,173;0,024;
1655,5;0,177;0;0,161;0,013;
1656;0,134;0;0,129;-0,008;
1656,5;0,162;0;0,124;-0,016;
1657;0,166;0;0,19;0,01;
1657,5;0,122;0;0,16;0,003;
1658;0,13;0;0,122;0,011;
1658,5;0,159;0;0,166;-0,019;
1659;0,159;0;0,194;-0,003;
1659,5;0,123;0;0,16;-0,006;
1660;0,153;0;0,135;-0,001;
1660,5;0,188;0;0,184;-0,011;
1661;0,114;0;0,161;0,013;
1661,5;0,163;0;0,156;0,011;
1662;0,135;0;0,141;0;
1662,5;0,176;0;0,15;0;
1663;0,183;0;0,179;0,009;
1663,5;0,116;0;0,129;-0,01;
1664;0,163;0;0,108;-0,011;
1664,5;0,18;0;0,193;0,023;
1665;0,162;0;0,168;0,002;
1665,5;0,137;0;0,145;-0,032;
1666;0,134;0;0,157;-0,001;
1666,5;0,148;0;0,165;0,012;
1667;0,17;0;0,181;0;
1667,5;0,14;0;0,144;0,002;
1668;0,166;0;0,113;0,003;
1668,5;0,191;0;0,178;0,003;
1669;0,123;0;0,145;0,007;
1669,5;0,159;0;0,148;0;
1670;0,147;0;0,154;0,013;
1670,5;0,163;0;0,141;0,007;
1671;0,153;0;0,154;-0,01;
1671,5;0,123;0;0,157;0,009;
1672;0,177;0;0,146;-0,003;
1672,5;0,167;0;0,145;-0,014;
1673;0,133;0;0,151;-0,004;
1673,5;0,144;0;0,169;0,013;
1674;0,163;0;0,139;-0,001;
1674,5;0,139;0;0,17;-0,026;
1675;0,142;0;0,142;-0,028;
1675,5;0,099;0;0,164;0,017;
1676;0,181;0;0,188;-0,004;
1676,5;0,112;0;0,176;0,004;
1677;0,169;0;0,134;-0,01;
1677,5;0,158;0;0,161;-0,009;
1678;0,171;0;0,154;0,015;
1678,5;0,144;0;0,171;0,011;
1679;0,111;0;0,159;-0,008;
1679,5;0,177;0;0,15;0,021;
1680;0,187;0;0,162;-0,008;
1680,5;0,134;0;0,148;-0,011;
1681;0,151;0;0,143;0;
1681,5;0,15;0;0,141;0,006;
1682;0,171;0;0,168;-0,012;
1682,5;0,178;0;0,156;-0,023;
1683;0,108;0;0,15;-0,016;
1683,5;0,138;0;0,152;-0,006;
1684;0,158;0;0,177;-0,011;
1684,5;0,16;0;0,134;0;
1685;0,163;0;0,136;-0,008;
1685,5;0,121;0;0,151;0;
1686;0,166;0;0,161;0,001;
1686,5;0,135;0;0,164;0,012;
1687;0,147;0;0,168;0,004;
1687,5;0,151;0;0,138;0,023;
1688;0,176;0;0,169;0,013;
1688,5;0,148;0;0,154;0,003;
1689;0,165;0;0,146;0,005;
1689,5;0,123;0;0,105;0,007;
1690;0,19;0;0,199;0,011;
1690,5;0,156;0;0,115;0,017;
1691;0,139;0;0,134;-0,007;
1691,5;0,166;0;0,176;-0,005;
1692;0,157;0;0,149;-0,004;
1692,5;0,126;0;0,145;0,001;
1693;0,151;0;0,12;-0,007;
1693,5;0,206;0;0,156;-0,014;
1694;0,122;0;0,15;-0,027;
1694,5;0,155;0;0,119;-0,018;
1695;0,151;0;0,155;-0,021;
1695,5;0,156;0;0,173;-0,013;
1696;0,15;0;0,15;-0,024;
1696,5;0,188;0;0,124;0,02;
1697;0,182;0;0,155;-0,016;
1697,5;0,143;0;0,15;0,02;
1698;0,135;0;0,139;0,005;
1698,5;0,151;0;0,143;-0,002;
1699;0,19;0;0,147;-0,013;
1699,5;0,149;0;0,162;0,003;
1700;0,146;0;0,144;-0,006;
1700,5;0,159;0;0,137;0,001;
1701;0,167;0;0,174;0,021;
1701,5;0,134;0;0,141;0,017;
1702;0,148;0;0,167;0,007;
1702,5;0,174;0;0,145;-0,011;
1703;0,171;0;0,127;-0,018;
1703,5;0,163;0;0,177;0,018;
1704;0,13;0;0,167;0,026;
1704,5;0,147;0;0,133;0,005;
1705;0,206;0;0,152;0,007;
1705,5;0,155;0;0,155;0;
1706;0,124;0;0,156;0;
1706,5;0,127;0;0,14;-0,003;
1707;0,158;0;0,191;-0,01;
1707,5;0,158;0;0,145;-0,004;
1708;0,134;0;0,166;0,018;
1708,5;0,155;0;0,132;0,02;
1709;0,164;0;0,162;0,005;
1709,5;0,153;0;0,145;-0,005;
1710;0,14;0;0,161;0;
1710,5;0,178;0;0,13;0,005;
1711;0,142;0;0,145;-0,002;
1711,5;0,157;0;0,166;0,018;
1712;0,144;0;0,14;0,015;
1712,5;0,162;0;0,152;-0,015;
1713;0,124;0;0,172;0,016;
1713,5;0,134;0;0,142;-0,014;
1714;0,165;0;0,15;0,011;
1714,5;0,156;0;0,159;-0,002;
1715;0,129;0;0,15;0,007;
1715,5;0,159;0;0,153;-0,011;
1716;0,14;0;0,177;0,007;
1716,5;0,135;0;0,16;0,007;
1717;0,163;0;0,141;-0,008;
1717,5;0,176;0;0,158;-0,002;
1718;0,149;0;0,127;-0,008;
1718,5;0,174;0;0,145;0,001;
1719;0,125;0;0,155;0,017;
1719,5;0,161;0;0,114;0,015;
1720;0,194;0;0,175;0,007;
1720,5;0,103;0;0,168;0,001;
1721;0,149;0;0,11;-0,013;
1721,5;0,174;0;0,178;-0,011;
1722;0,131;0;0,17;-0,005;
1722,5;0,131;0;0,149;0,007;
1723;0,158;0;0,136;0,023;
1723,5;0,132;0;0,184;0,004;
1724;0,165;0;0,151;0,014;
1724,5;0,153;0;0,14;0,007;
1725;0,15;0;0,135;-0,006;
1725,5;0,165;0;0,153;0,025;
1726;0,145;0;0,164;-0,001;
1726,5;0,141;0;0,127;0,022;
1727;0,185;0;0,17;0,011;
1727,5;0,12;0;0,172;-0,002;
1728;0,155;0;0,123;-0,02;
1728,5;0,203;0;0,116;0,006;
1729;0,164;0;0,156;0,012;
1729,5;0,121;0;0,12;0,003;
1730;0,185;0;0,167;-0,017;
1730,5;0,148;0;0,149;-0,016;
1731;0,174;0;0,153;0;
1731,5;0,14;0;0,173;-0,006;
1732;0,165;0;0,111;0;
1732,5;0,181;0;0,177;0;
1733;0,135;0;0,125;-0,012;
1733,5;0,147;0;0,148;0;
1734;0,15;0;0,158;-0,008;
1734,5;0,142;0;0,158;0,014;
1735;0,159;0;0,123;0,015;
1735,5;0,164;0;0,165;0,011;
1736;0,147;0;0,148;0;
1736,5;0,156;0;0,161;0;
1737;0,147;0;0,125;0,003;
1737,5;0,202;0;0,162;0,001;
1738;0,132;0;0,16;-0,001;
1738,5;0,141;0;0,122;0,003;
1739;0,15;0;0,181;0,016;
1739,5;0,137;0;0,161;-0,006;
1740;0,155;0;0,177;0,003;
1740,5;0,131;0;0,165;0,001;
1741;0,106;0;0,161;0,002;
1741,5;0,183;0;0,142;0,013;
1742;0,129;0;0,18;0,015;
1742,5;0,158;0;0,127;0,004;
1743;0,167;0;0,154;-0,005;
1743,5;0,114;0;0,163;0,012;
1744;0,131;0;0,17;-0,001;
1744,5;0,177;0;0,152;0;
1745;0,124;0;0,165;0,016;
1745,5;0,176;0;0,139;0,012;
1746;0,169;0;0,142;0,003;
1746,5;0,151;0;0,148;-0,02;
1747;0,164;0;0,123;0,016;
1747,5;0,178;0;0,154;0,006;
1748;0,143;0;0,147;0,002;
1748,5;0,164;0;0,133;-0,008;
1749;0,174;0;0,167;0;
1749,5;0,138;0;0,129;-0,008;
1750;0,171;0;0,165;0,007;
1750,5;0,129;0;0,159;-0,002;
1751;0,192;0;0,164;0,017;
1751,5;0,158;0;0,13;0,02;
1752;0,142;0;0,138;0,019;
1752,5;0,176;0;0,127;0,007;
1753;0,179;0;0,144;-0,006;
1753,5;0,131;0;0,142;0,007;
1754;0,175;0;0,137;0,007;
1754,5;0,166;0;0,163;0,014;
1755;0,142;0;0,126;-0,009;
1755,5;0,154;0;0,13;0,015;
1756;0,174;0;0,146;0,005;
1756,5;0,152;0;0,142;0,007;
1757;0,142;0;0,134;-0,014;
1757,5;0,19;0;0,163;-0,01;
1758;0,182;0;0,164;-0,002;
1758,5;0,1;0;0,131;0,008;
1759;0,163;0;0,133;0,019;
1759,5;0,189;0;0,205;0,019;
1760;0,133;0;0,17;-0,005;
1760,5;0,068;0;0,164;0;
1761;0,145;0;0,168;0,017;
1761,5;0,149;0;0,2;0,003;
1762;0,142;0;0,174;0,006;
1762,5;0,134;0;0,146;0,005;
1763;0,169;0;0,142;-0,005;
1763,5;0,149;0;0,196;0,011;
1764;0,16;0;0,115;0,005;
1764,5;0,147;0;0,148;0,006;
1765;0,166;0;0,174;0,019;
1765,5;0,171;0;0,119;0,01;
1766;0,138;0;0,146;0,004;
1766,5;0,17;0;0,145;-0,005;
1767;0,16;0;0,167;0,015;
1767,5;0,093;0;0,154;0,007;
1768;0,157;0;0,17;-0,011;
1768,5;0,144;0;0,228;0;
1769;0,095;0;0,12;-0,01;
1769,5;0,182;0;0,151;-0,002;
1770;0,156;0;0,185;-0,006;
1770,5;0,132;0;0,168;-0,01;
1771;0,141;0;0,121;-0,006;
1771,5;0,164;0;0,183;0,012;
1772;0,166;0;0,168;0,018;
1772,5;0,124;0;0,12;-0,015;
1773;0,152;0;0,133;0;
1773,5;0,152;0;0,183;0,001;
1774;0,172;0;0,158;0,024;
1774,5;0,111;0;0,138;0,007;
1775;0,162;0;0,156;-0,007;
1775,5;0,15;0;0,153;0,013;
1776;0,146;0;0,164;0,026;
1776,5;0,174;0;0,139;-0,013;
1777;0,147;0;0,148;-0,003;
1777,5;0,157;0;0,131;-0,003;
1778;0,163;0;0,149;0;
1778,5;0,161;0;0,149;-0,002;
1779;0,141;0;0,138;-0,006;
1779,5;0,119;0;0,145;-0,014;
1780;0,186;0;0,165;-0,01;
1780,5;0,123;0;0,169;-0,015;
1781;0,132;0;0,114;0,004;
1781,5;0,201;0;0,184;0,028;
1782;0,165;0;0,154;0,002;
1782,5;0,098;0;0,132;-0,013;
1783;0,172;0;0,175;0,016;
1783,5;0,152;0;0,156;0,031;
1784;0,174;0;0,15;-0,003;
1784,5;0,154;0;0,126;0,015;
1785;0,173;0;0,162;0,01;
1785,5;0,141;0;0,147;0;
1786;0,187;0;0,139;0;
1786,5;0,173;0;0,151;0,01;
1787;0,126;0;0,149;-0,003;
1787,5;0,158;0;0,137;-0,021;
1788;0,185;0;0,157;-0,007;
1788,5;0,153;0;0,15;0;
1789;0,142;0;0,132;-0,009;
1789,5;0,135;0;0,145;-0,005;
1790;0,174;0;0,155;0,01;
1790,5;0,167;0;0,125;0,002;
1791;0,153;0;0,15;-0,018;
1791,5;0,129;0;0,158;0,017;
1792;0,16;0;0,154;-0,005;
1792,5;0,203;0;0,154;-0,019;
1793;0,125;0;0,148;0;
1793,5;0,149;0;0,118;0;
1794;0,191;0;0,187;0,003;
1794,5;0,124;0;0,162;-0,004;
1795;0,137;0;0,135;-0,009;
1795,5;0,152;0;0,164;0,012;
1796;0,169;0;0,162;0,013;
1796,5;0,103;0;0,167;-0,006;
1797;0,145;0;0,169;0,026;
1797,5;0,189;0;0,142;0,009;
1798;0,132;0;0,161;-0,007;
1798,5;0,139;0;0,15;0,01;
1799;0,161;0;0,118;0,007;
1799,5;0,184;0;0,163;0;
1800;0,171;0;0,146;0,024;
1800,5;0,133;0;0,157;-0,001;
1801;0,147;0;0,141;-0,008;
1801,5;0,163;0;0,174;0,009;
1802;0,146;0;0,176;0,023;
1802,5;0,153;0;0,148;0,02;
1803;0,145;0;0,164;0;
1803,5;0,144;0;0,168;-0,006;
1804;0,154;0;0,131;-0,003;
1804,5;0,149;0;0,154;-0,005;
1805;0,175;0;0,138;0;
1805,5;0,152;0;0,157;-0,011;
1806;0,164;0;0,154;0,001;
1806,5;0,151;0;0,135;-0,009;
1807;0,193;0;0,14;0,016;
1807,5;0,11;0;0,182;0,009;
1808;0,17;0;0,147;-0,003;
1808,5;0,153;0;0,133;0,005;
1809;0,18;0;0,131;0,008;
1809,5;0,169;0;0,174;-0,008;
1810;0,134;0;0,145;0;
1810,5;0,132;0;0,121;-0,009;
1811;0,205;0;0,185;0;
1811,5;0,142;0;0,164;-0,006;
1812;0,136;0;0,114;0,004;
1812,5;0,191;0;0,153;-0,006;
1813;0,153;0;0,167;-0,026;
1813,5;0,124;0;0,142;0,012;
1814;0,14;0;0,171;0,026;
1814,5;0,176;0;0,187;0,012;
1815;0,132;0;0,169;-0,009;
1815,5;0,141;0;0,132;0,014;
1816;0,13;0;0,176;0,011;
1816,5;0,141;0;0,194;-0,018;
1817;0,156;0;0,159;0,023;
1817,5;0,179;0;0,15;-0,007;
1818;0,133;0;0,144;-0,002;
1818,5;0,147;0;0,19;0;
1819;0,181;0;0,151;0,017;
1819,5;0,165;0;0,144;0,02;
1820;0,166;0;0,122;0,002;
1820,5;0,168;0;0,156;-0,013;
1821;0,145;0;0,138;0,004;
1821,5;0,201;0;0,148;-0,008;
1822;0,142;0;0,147;0,001;
1822,5;0,146;0;0,136;-0,008;
1823;0,2;0;0,159;0,023;
1823,5;0,133;0;0,159;0,001;
1824;0,144;0;0,114;0,041;
1824,5;0,18;0;0,195;-0,004;
1825;0,102;0;0,147;-0,008;
1825,5;0,144;0;0,147;0,016;
1826;0,197;0;0,162;0,008;
1826,5;0,173;0;0,157;0,012;
1827;0,136;0;0,119;-0,013;
1827,5;0,127;0;0,121;0,013;
1828;0,203;0;0,177;-0,005;
1828,5;0,126;0;0,172;0,032;
1829;0,099;0;0,151;0,008;
1829,5;0,166;0;0,16;0;
1830;0,178;0;0,194;-0,007;
1830,5;0,139;0;0,142;-0,013;
1831;0,162;0;0,146;0,002;
1831,5;0,146;0;0,119;-0,014;
1832;0,197;0;0,175;0,012;
1832,5;0,139;0;0,178;0,011;
1833;0,111;0;0,126;0;
1833,5;0,199;0;0,132;-0,003;
1834;0,172;0;0,183;-0,004;
1834,5;0,137;0;0,12;0,015;
1835;0,173;0;0,126;-0,001;
1835,5;0,161;0;0,171;-0,012;
1836;0,157;0;0,152;0,001;
1836,5;0,137;0;0,137;-0,001;
1837;0,183;0;0,129;0,001;
1837,5;0,14;0;0,199;0,022;
1838;0,17;0;0,15;0,022;
1838,5;0,142;0;0,137;0,014;
1839;0,151;0;0,145;0,007;
1839,5;0,153;0;0,196;0,005;
1840;0,135;0;0,159;-0,015;
1840,5;0,159;0;0,106;0,004;
1841;0,179;0;0,17;0,006;
1841,5;0,149;0;0,191;0,016;
1842;0,112;0;0,099;-0,007;
1842,5;0,223;0;0,152;0,037;
1843;0,129;0;0,173;0,001;
1843,5;0,155;0;0,108;-0,006;
1844;0,133;0;0,156;-0,007;
1844,5;0,188;0;0,189;0,02;
1845;0,124;0;0,178;0,014;
1845,5;0,131;0;0,111;0,007;
1846;0,171;0;0,171;0,019;
1846,5;0,14;0;0,188;-0,002;
1847;0,145;0;0,19;-0,012;
1847,5;0,112;0;0,137;0;
1848;0,172;0;0,167;0,013;
1848,5;0,151;0;0,193;-0,008;
1849;0,142;0;0,159;-0,009;
1849,5;0,153;0;0,14;-0,013;
1850;0,148;0;0,145;-0,01;
1850,5;0,21;0;0,168;0,017;
1851;0,128;0;0,114;0,009;
1851,5;0,174;0;0,147;0,012;
1852;0,17;0;0,167;0;
1852,5;0,147;0;0,136;0,008;
1853;0,172;0;0,154;0,008;
1853,5;0,186;0;0,16;0,01;
1854;0,119;0;0,151;0,002;
1854,5;0,171;0;0,149;0,016;
1855;0,149;0;0,176;-0,017;
1855,5;0,151;0;0,125;0,002;
1856;0,133;0;0,144;-0,004;
1856,5;0,149;0;0,15;0,007;
1857;0,161;0;0,169;-0,005;
1857,5;0,146;0;0,175;0,002;
1858;0,148;0;0,138;0,012;
1858,5;0,158;0;0,144;0,013;
1859;0,181;0;0,14;-0,006;
1859,5;0,118;0;0,16;-0,012;
1860;0,154;0;0,124;0,004;
1860,5;0,146;0;0,156;0,001;
1861;0,177;0;0,159;0,005;
1861,5;0,155;0;0,137;0;
1862;0,152;0;0,148;0,012;
1862,5;0,186;0;0,146;0,004;
1863;0,14;0;0,171;-0,003;
1863,5;0,17;0;0,151;0,031;
1864;0,151;0;0,149;0,019;
1864,5;0,159;0;0,149;0,003;
1865;0,183;0;0,159;0,009;
1865,5;0,133;0;0,143;0,004;
1866;0,161;0;0,168;0;
1866,5;0,124;0;0,172;-0,012;
1867;0,139;0;0,178;0,004;
1867,5;0,168;0;0,165;-0,006;
1868;0,117;0;0,161;-0,006;
1868,5;0,163;0;0,126;-0,027;
1869;0,178;0;0,207;-0,007;
1869,5;0,141;0;0,123;-0,013;
1870;0,117;0;0,163;-0,003;
1870,5;0,173;0;0,145;-0,003;
1871;0,166;0;0,143;-0,002;
1871,5;0,129;0;0,172;0,025;
1872;0,127;0;0,133;-0,017;
1872,5;0,164;0;0,17;-0,002;
1873;0,163;0;0,192;0,005;
1873,5;0,125;0;0,145;0,005;
1874;0,137;0;0,166;-0,003;
1874,5;0,17;0;0,144;-0,012;
1875;0,163;0;0,174;-0,003;
1875,5;0,143;0;0,127;0,023;
1876;0,155;0;0,157;-0,019;
1876,5;0,191;0;0,129;-0,019;
1877;0,166;0;0,154;0,009;
1877,5;0,136;0;0,145;0,021;
1878;0,144;0;0,113;-0,009;
1878,5;0,184;0;0,237;0,013;
1879;0,09;0;0,134;-0,003;
1879,5;0,163;0;0,123;0,003;
1880;0,172;0;0,181;-0,016;
1880,5;0,168;0;0,144;-0,022;
1881;0,112;0;0,162;-0,002;
1881,5;0,12;0;0,142;0,003;
1882;0,176;0;0,15;0,032;
1882,5;0,16;0;0,137;-0,014;
1883;0,14;0;0,139;0,012;
1883,5;0,176;0;0,137;0,019;
1884;0,161;0;0,149;-0,014;
1884,5;0,155;0;0,161;-0,006;
1885;0,127;0;0,177;-0,001;
1885,5;0,182;0;0,146;0,038;
1886;0,152;0;0,174;0,004;
1886,5;0,153;0;0,128;0,026;
1887;0,153;0;0,153;0,035;
1887,5;0,171;0;0,155;-0,004;
1888;0,161;0;0,144;0,007;
1888,5;0,151;0;0,169;0,021;
1889;0,131;0;0,149;0,008;
1889,5;0,158;0;0,159;-0,003;
1890;0,168;0;0,135;0,011;
1890,5;0,153;0;0,154;-0,005;
1891;0,122;0;0,164;0,001;
1891,5;0,16;0;0,148;0,005;
1892;0,17;0;0,149;0,017;
1892,5;0,156;0;0,157;-0,004;
1893;0,147;0;0,155;0,001;
1893,5;0,152;0;0,123;-0,015;
1894;0,219;0;0,174;-0,01;
1894,5;0,154;0;0,153;-0,024;
1895;0,163;0;0,109;-0,012;
1895,5;0,144;0;0,141;0,007;
1896;0,134;0;0,176;0,002;
1896,5;0,157;0;0,187;0,025;
1897;0,14;0;0,126;0,003;
1897,5;0,148;0;0,175;-0,009;
1898;0,147;0;0,16;0,001;
1898,5;0,155;0;0,143;0,001;
1899;0,175;0;0,16;0,016;
1899,5;0,171;0;0,156;0;
1900;0,135;0;0,143;-0,011;
1900,5;0,142;0;0,14;0,003;
1901;0,162;0;0,153;0,003;
1901,5;0,19;0;0,163;0,016;
1902;0,108;0;0,147;-0,001;
1902,5;0,159;0;0,131;-0,001;
1903;0,19;0;0,179;-0,009;
1903,5;0,154;0;0,137;-0,011;
1904;0,176;0;0,113;-0,001;
1904,5;0,114;0;0,154;0,002;
1905;0,176;0;0,198;0,003;
1905,5;0,136;0;0,136;-0,004;
1906;0,138;0;0,163;0,01;
1906,5;0,123;0;0,175;0;
1907;0,153;0;0,171;0,013;
1907,5;0,147;0;0,159;0,015;
1908;0,159;0;0,135;-0,015;
1908,5;0,177;0;0,14;0,013;
1909;0,156;0;0,152;-0,001;
1909,5;0,129;0;0,147;0,008;
1910;0,127;0;0,17;0,021;
1910,5;0,156;0;0,214;0,009;
1911;0,149;0;0,11;0,022;
1911,5;0,178;0;0,132;0,007;
1912;0,158;0;0,164;-0,004;
1912,5;0,143;0;0,168;0,009;
1913;0,159;0;0,147;0,006;
1913,5;0,158;0;0,154;0,002;
1914;0,172;0;0,194;0,027;
1914,5;0,122;0;0,125;0,009;
1915;0,169;0;0,138;0,009;
1915,5;0,18;0;0,129;-0,001;
1916;0,136;0;0,163;0,002;
1916,5;0,107;0;0,185;0,001;
1917;0,144;0;0,152;-0,001;
1917,5;0,175;0;0,148;0,008;
1918;0,167;0;0,151;0,021;
1918,5;0,136;0;0,163;-0,006;
1919;0,172;0;0,131;0,008;
1919,5;0,184;0;0,131;0,014;
1920;0,171;0;0,163;0,001;
1920,5;0,159;0;0,153;0,022;
1921;0,157;0;0,134;0,001;
1921,5;0,19;0;0,135;-0,015;
1922;0,134;0;0,138;0,005;
1922,5;0,197;0;0,154;-0,002;
1923;0,158;0;0,125;-0,002;
1923,5;0,158;0;0,153;-0,042;
1924;0,136;0;0,119;-0,006;
1924,5;0,16;0;0,182;0;
1925;0,101;0;0,15;0,002;
1925,5;0,184;0;0,204;0,005;
1926;0,123;0;0,137;0,019;
1926,5;0,185;0;0,144;0,02;
1927;0,165;0;0,176;0,013;
1927,5;0,173;0;0,152;0,007;
1928;0,125;0;0,144;-0,009;
1928,5;0,186;0;0,141;-0,007;
1929;0,166;0;0,151;-0,015;
1929,5;0,154;0;0,167;0,013;
1930;0,13;0;0,136;0,015;
1930,5;0,144;0;0,168;0,002;
1931;0,162;0;0,165;-0,012;
1931,5;0,172;0;0,151;0,026;
1932;0,178;0;0,141;-0,004;
1932,5;0,146;0;0,13;0,011;
1933;0,178;0;0,149;0,008;
1933,5;0,1;0;0,162;0;
1934;0,162;0;0,194;0,004;
1934,5;0,109;0;0,146;-0,002;
1935;0,176;0;0,159;0,014;
1935,5;0,175;0;0,163;0,005;
1936;0,154;0;0,151;-0,013;
1936,5;0,134;0;0,169;0;
1937;0,14;0;0,119;0,012;
1937,5;0,166;0;0,219;-0,011;
